Combined	All	ASV	Compartment	GxY	Soil_div	Rel_abund_Seed	Type
ASV4349_BostonY2	nsSeed-BostonY2	ASV4349	Seed	BostonY2	ns 	0	< 0.01%: Rare
ASV4349_MajorY1	nsSeed-MajorY1	ASV4349	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV4349_MajorY2	nsSeed-MajorY2	ASV4349	Seed	MajorY2	ns 	0	< 0.01%: Rare
ASV435_BostonY1	nsSeed-BostonY1	ASV435	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV435_BostonY2	nsSeed-BostonY2	ASV435	Seed	BostonY2	ns 	0	< 0.01%: Rare
ASV435_MajorY1	nsSeed-MajorY1	ASV435	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV435_MajorY2	nsSeed-MajorY2	ASV435	Seed	MajorY2	ns 	0	< 0.01%: Rare
ASV4350_BostonY1	nsSeed-BostonY1	ASV4350	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV4350_BostonY2	nsSeed-BostonY2	ASV4350	Seed	BostonY2	ns 	0	< 0.01%: Rare
ASV4350_MajorY1	nsSeed-MajorY1	ASV4350	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV4350_MajorY2	nsSeed-MajorY2	ASV4350	Seed	MajorY2	ns 	0	< 0.01%: Rare
ASV4351_BostonY1	nsSeed-BostonY1	ASV4351	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV4351_BostonY2	nsSeed-BostonY2	ASV4351	Seed	BostonY2	ns 	0	< 0.01%: Rare
ASV4351_MajorY1	nsSeed-MajorY1	ASV4351	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV4351_MajorY2	nsSeed-MajorY2	ASV4351	Seed	MajorY2	ns 	0	< 0.01%: Rare
ASV4352_BostonY1	nsSeed-BostonY1	ASV4352	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV4352_BostonY2	nsSeed-BostonY2	ASV4352	Seed	BostonY2	ns 	0	< 0.01%: Rare
ASV4352_MajorY1	nsSeed-MajorY1	ASV4352	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV4352_MajorY2	nsSeed-MajorY2	ASV4352	Seed	MajorY2	ns 	0	< 0.01%: Rare
ASV4353_BostonY1	nsSeed-BostonY1	ASV4353	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV4353_BostonY2	nsSeed-BostonY2	ASV4353	Seed	BostonY2	ns 	0	< 0.01%: Rare
ASV4353_MajorY1	nsSeed-MajorY1	ASV4353	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV4353_MajorY2	nsSeed-MajorY2	ASV4353	Seed	MajorY2	ns 	0	< 0.01%: Rare
ASV4355_BostonY1	nsSeed-BostonY1	ASV4355	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV4355_BostonY2	nsSeed-BostonY2	ASV4355	Seed	BostonY2	ns 	0	< 0.01%: Rare
ASV4355_MajorY1	nsSeed-MajorY1	ASV4355	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV4355_MajorY2	nsSeed-MajorY2	ASV4355	Seed	MajorY2	ns 	0	< 0.01%: Rare
ASV4356_BostonY1	nsSeed-BostonY1	ASV4356	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV4356_BostonY2	nsSeed-BostonY2	ASV4356	Seed	BostonY2	ns 	0	< 0.01%: Rare
ASV4356_MajorY1	nsSeed-MajorY1	ASV4356	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV4356_MajorY2	nsSeed-MajorY2	ASV4356	Seed	MajorY2	ns 	0	< 0.01%: Rare
ASV4357_BostonY1	nsSeed-BostonY1	ASV4357	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV4357_BostonY2	nsSeed-BostonY2	ASV4357	Seed	BostonY2	ns 	0	< 0.01%: Rare
ASV4357_MajorY1	nsSeed-MajorY1	ASV4357	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV4357_MajorY2	nsSeed-MajorY2	ASV4357	Seed	MajorY2	ns 	0	< 0.01%: Rare
ASV4358_BostonY1	nsSeed-BostonY1	ASV4358	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV4358_BostonY2	nsSeed-BostonY2	ASV4358	Seed	BostonY2	ns 	0	< 0.01%: Rare
ASV4358_MajorY1	nsSeed-MajorY1	ASV4358	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV4358_MajorY2	nsSeed-MajorY2	ASV4358	Seed	MajorY2	ns 	0	< 0.01%: Rare
ASV4359_BostonY1	nsSeed-BostonY1	ASV4359	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV4359_BostonY2	nsSeed-BostonY2	ASV4359	Seed	BostonY2	ns 	0	< 0.01%: Rare
ASV4359_MajorY1	nsSeed-MajorY1	ASV4359	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV4359_MajorY2	nsSeed-MajorY2	ASV4359	Seed	MajorY2	ns 	0	< 0.01%: Rare
ASV436_BostonY1	nsSeed-BostonY1	ASV436	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV436_BostonY2	nsSeed-BostonY2	ASV436	Seed	BostonY2	ns 	0	< 0.01%: Rare
ASV436_MajorY1	nsSeed-MajorY1	ASV436	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV436_MajorY2	nsSeed-MajorY2	ASV436	Seed	MajorY2	ns 	0	< 0.01%: Rare
ASV4360_BostonY1	nsSeed-BostonY1	ASV4360	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV4360_BostonY2	nsSeed-BostonY2	ASV4360	Seed	BostonY2	ns 	0	< 0.01%: Rare
ASV4360_MajorY1	nsSeed-MajorY1	ASV4360	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV4360_MajorY2	nsSeed-MajorY2	ASV4360	Seed	MajorY2	ns 	0	< 0.01%: Rare
ASV4362_BostonY1	nsSeed-BostonY1	ASV4362	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV4362_BostonY2	nsSeed-BostonY2	ASV4362	Seed	BostonY2	ns 	0	< 0.01%: Rare
ASV4362_MajorY1	nsSeed-MajorY1	ASV4362	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV4362_MajorY2	nsSeed-MajorY2	ASV4362	Seed	MajorY2	ns 	0	< 0.01%: Rare
ASV4363_BostonY1	nsSeed-BostonY1	ASV4363	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV4363_BostonY2	nsSeed-BostonY2	ASV4363	Seed	BostonY2	ns 	0	< 0.01%: Rare
ASV4363_MajorY1	nsSeed-MajorY1	ASV4363	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV4363_MajorY2	nsSeed-MajorY2	ASV4363	Seed	MajorY2	ns 	0	< 0.01%: Rare
ASV4364_BostonY1	nsSeed-BostonY1	ASV4364	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV4364_BostonY2	nsSeed-BostonY2	ASV4364	Seed	BostonY2	ns 	0	< 0.01%: Rare
ASV4364_MajorY1	nsSeed-MajorY1	ASV4364	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV4364_MajorY2	nsSeed-MajorY2	ASV4364	Seed	MajorY2	ns 	0	< 0.01%: Rare
ASV437_BostonY1	nsSeed-BostonY1	ASV437	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV437_BostonY2	nsSeed-BostonY2	ASV437	Seed	BostonY2	ns 	0	< 0.01%: Rare
ASV437_MajorY1	nsSeed-MajorY1	ASV437	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV437_MajorY2	nsSeed-MajorY2	ASV437	Seed	MajorY2	ns 	0	< 0.01%: Rare
ASV4371_BostonY1	nsSeed-BostonY1	ASV4371	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV4371_BostonY2	nsSeed-BostonY2	ASV4371	Seed	BostonY2	ns 	0	< 0.01%: Rare
ASV4371_MajorY1	nsSeed-MajorY1	ASV4371	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV4371_MajorY2	nsSeed-MajorY2	ASV4371	Seed	MajorY2	ns 	0	< 0.01%: Rare
ASV4372_BostonY1	nsSeed-BostonY1	ASV4372	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV4372_BostonY2	nsSeed-BostonY2	ASV4372	Seed	BostonY2	ns 	0	< 0.01%: Rare
ASV4372_MajorY1	nsSeed-MajorY1	ASV4372	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV4372_MajorY2	nsSeed-MajorY2	ASV4372	Seed	MajorY2	ns 	0	< 0.01%: Rare
ASV4373_BostonY1	nsSeed-BostonY1	ASV4373	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV4373_BostonY2	nsSeed-BostonY2	ASV4373	Seed	BostonY2	ns 	0	< 0.01%: Rare
ASV4373_MajorY1	nsSeed-MajorY1	ASV4373	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV4373_MajorY2	nsSeed-MajorY2	ASV4373	Seed	MajorY2	ns 	0	< 0.01%: Rare
ASV4374_BostonY1	nsSeed-BostonY1	ASV4374	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV4374_BostonY2	nsSeed-BostonY2	ASV4374	Seed	BostonY2	ns 	0	< 0.01%: Rare
ASV4374_MajorY1	nsSeed-MajorY1	ASV4374	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV4374_MajorY2	nsSeed-MajorY2	ASV4374	Seed	MajorY2	ns 	0	< 0.01%: Rare
ASV4375_BostonY1	nsSeed-BostonY1	ASV4375	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV4375_BostonY2	nsSeed-BostonY2	ASV4375	Seed	BostonY2	ns 	0	< 0.01%: Rare
ASV4375_MajorY1	nsSeed-MajorY1	ASV4375	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV4375_MajorY2	nsSeed-MajorY2	ASV4375	Seed	MajorY2	ns 	0	< 0.01%: Rare
ASV4376_BostonY1	nsSeed-BostonY1	ASV4376	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV4376_BostonY2	nsSeed-BostonY2	ASV4376	Seed	BostonY2	ns 	0	< 0.01%: Rare
ASV4376_MajorY1	nsSeed-MajorY1	ASV4376	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV4376_MajorY2	nsSeed-MajorY2	ASV4376	Seed	MajorY2	ns 	0	< 0.01%: Rare
ASV4377_BostonY1	nsSeed-BostonY1	ASV4377	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV4377_BostonY2	nsSeed-BostonY2	ASV4377	Seed	BostonY2	ns 	0	< 0.01%: Rare
ASV4377_MajorY1	nsSeed-MajorY1	ASV4377	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV4377_MajorY2	nsSeed-MajorY2	ASV4377	Seed	MajorY2	ns 	0	< 0.01%: Rare
ASV4378_BostonY1	nsSeed-BostonY1	ASV4378	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV4378_BostonY2	nsSeed-BostonY2	ASV4378	Seed	BostonY2	ns 	0	< 0.01%: Rare
ASV4378_MajorY1	nsSeed-MajorY1	ASV4378	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV4378_MajorY2	nsSeed-MajorY2	ASV4378	Seed	MajorY2	ns 	0	< 0.01%: Rare
ASV4379_BostonY1	nsSeed-BostonY1	ASV4379	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV4379_BostonY2	nsSeed-BostonY2	ASV4379	Seed	BostonY2	ns 	0	< 0.01%: Rare
ASV4379_MajorY1	nsSeed-MajorY1	ASV4379	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV4379_MajorY2	nsSeed-MajorY2	ASV4379	Seed	MajorY2	ns 	0	< 0.01%: Rare
ASV438_BostonY1	nsSeed-BostonY1	ASV438	Seed	BostonY1	ns 	2.669271579	> 1%: Dominant
ASV438_BostonY2	nsSeed-BostonY2	ASV438	Seed	BostonY2	ns 	0.029812618	0.01<x<1%: Intermediate
ASV438_MajorY1	nsSeed-MajorY1	ASV438	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV438_MajorY2	nsSeed-MajorY2	ASV438	Seed	MajorY2	ns 	0.014236882	0.01<x<1%: Intermediate
ASV4380_BostonY1	nsSeed-BostonY1	ASV4380	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV4380_BostonY2	nsSeed-BostonY2	ASV4380	Seed	BostonY2	ns 	0	< 0.01%: Rare
ASV4380_MajorY1	nsSeed-MajorY1	ASV4380	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV4380_MajorY2	nsSeed-MajorY2	ASV4380	Seed	MajorY2	ns 	0	< 0.01%: Rare
ASV4381_BostonY1	nsSeed-BostonY1	ASV4381	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV4381_BostonY2	nsSeed-BostonY2	ASV4381	Seed	BostonY2	ns 	0	< 0.01%: Rare
ASV4381_MajorY1	nsSeed-MajorY1	ASV4381	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV4381_MajorY2	nsSeed-MajorY2	ASV4381	Seed	MajorY2	ns 	0	< 0.01%: Rare
ASV4382_BostonY1	nsSeed-BostonY1	ASV4382	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV4382_BostonY2	nsSeed-BostonY2	ASV4382	Seed	BostonY2	ns 	0	< 0.01%: Rare
ASV4382_MajorY1	nsSeed-MajorY1	ASV4382	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV4382_MajorY2	nsSeed-MajorY2	ASV4382	Seed	MajorY2	ns 	0	< 0.01%: Rare
ASV4383_BostonY1	nsSeed-BostonY1	ASV4383	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV4383_BostonY2	nsSeed-BostonY2	ASV4383	Seed	BostonY2	ns 	0	< 0.01%: Rare
ASV4383_MajorY1	nsSeed-MajorY1	ASV4383	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV4383_MajorY2	nsSeed-MajorY2	ASV4383	Seed	MajorY2	ns 	0	< 0.01%: Rare
ASV4384_BostonY1	nsSeed-BostonY1	ASV4384	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV4384_BostonY2	nsSeed-BostonY2	ASV4384	Seed	BostonY2	ns 	0	< 0.01%: Rare
ASV4384_MajorY1	nsSeed-MajorY1	ASV4384	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV4384_MajorY2	nsSeed-MajorY2	ASV4384	Seed	MajorY2	ns 	0	< 0.01%: Rare
ASV4385_BostonY1	nsSeed-BostonY1	ASV4385	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV4385_BostonY2	nsSeed-BostonY2	ASV4385	Seed	BostonY2	ns 	0	< 0.01%: Rare
ASV4385_MajorY1	nsSeed-MajorY1	ASV4385	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV4385_MajorY2	nsSeed-MajorY2	ASV4385	Seed	MajorY2	ns 	0	< 0.01%: Rare
ASV4386_BostonY1	nsSeed-BostonY1	ASV4386	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV4386_BostonY2	nsSeed-BostonY2	ASV4386	Seed	BostonY2	ns 	0	< 0.01%: Rare
ASV4386_MajorY1	nsSeed-MajorY1	ASV4386	Seed	MajorY1	ns 	1.003344482	> 1%: Dominant
ASV4386_MajorY2	nsSeed-MajorY2	ASV4386	Seed	MajorY2	ns 	0	< 0.01%: Rare
ASV4388_BostonY1	nsSeed-BostonY1	ASV4388	Seed	BostonY1	ns 	0.201173512	0.01<x<1%: Intermediate
ASV4388_BostonY2	nsSeed-BostonY2	ASV4388	Seed	BostonY2	ns 	0	< 0.01%: Rare
ASV4388_MajorY1	nsSeed-MajorY1	ASV4388	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV4388_MajorY2	nsSeed-MajorY2	ASV4388	Seed	MajorY2	ns 	0	< 0.01%: Rare
ASV4389_BostonY1	nsSeed-BostonY1	ASV4389	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV4389_BostonY2	nsSeed-BostonY2	ASV4389	Seed	BostonY2	ns 	0	< 0.01%: Rare
ASV4389_MajorY1	nsSeed-MajorY1	ASV4389	Seed	MajorY1	ns 	0.859598854	0.01<x<1%: Intermediate
ASV4389_MajorY2	nsSeed-MajorY2	ASV4389	Seed	MajorY2	ns 	0	< 0.01%: Rare
ASV439_BostonY1	nsSeed-BostonY1	ASV439	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV439_BostonY2	nsSeed-BostonY2	ASV439	Seed	BostonY2	ns 	0	< 0.01%: Rare
ASV439_MajorY1	nsSeed-MajorY1	ASV439	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV439_MajorY2	nsSeed-MajorY2	ASV439	Seed	MajorY2	ns 	0	< 0.01%: Rare
ASV4390_BostonY1	nsSeed-BostonY1	ASV4390	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV4390_BostonY2	nsSeed-BostonY2	ASV4390	Seed	BostonY2	ns 	0.011196944	0.01<x<1%: Intermediate
ASV4390_MajorY1	nsSeed-MajorY1	ASV4390	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV4390_MajorY2	nsSeed-MajorY2	ASV4390	Seed	MajorY2	ns 	0	< 0.01%: Rare
ASV4391_BostonY1	nsSeed-BostonY1	ASV4391	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV4391_BostonY2	nsSeed-BostonY2	ASV4391	Seed	BostonY2	ns 	0.007834807	< 0.01%: Rare
ASV4391_MajorY1	nsSeed-MajorY1	ASV4391	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV4391_MajorY2	nsSeed-MajorY2	ASV4391	Seed	MajorY2	ns 	0	< 0.01%: Rare
ASV4392_BostonY1	nsSeed-BostonY1	ASV4392	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV4392_BostonY2	nsSeed-BostonY2	ASV4392	Seed	BostonY2	ns 	0.009528914	< 0.01%: Rare
ASV4392_MajorY1	nsSeed-MajorY1	ASV4392	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV4392_MajorY2	nsSeed-MajorY2	ASV4392	Seed	MajorY2	ns 	0	< 0.01%: Rare
ASV4393_BostonY1	nsSeed-BostonY1	ASV4393	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV4393_BostonY2	nsSeed-BostonY2	ASV4393	Seed	BostonY2	ns 	0	< 0.01%: Rare
ASV4393_MajorY1	nsSeed-MajorY1	ASV4393	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV4393_MajorY2	nsSeed-MajorY2	ASV4393	Seed	MajorY2	ns 	0.008242183	< 0.01%: Rare
ASV4394_BostonY1	nsSeed-BostonY1	ASV4394	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV4394_BostonY2	nsSeed-BostonY2	ASV4394	Seed	BostonY2	ns 	0	< 0.01%: Rare
ASV4394_MajorY1	nsSeed-MajorY1	ASV4394	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV4394_MajorY2	nsSeed-MajorY2	ASV4394	Seed	MajorY2	ns 	0.008735532	< 0.01%: Rare
ASV4395_BostonY1	nsSeed-BostonY1	ASV4395	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV4395_BostonY2	nsSeed-BostonY2	ASV4395	Seed	BostonY2	ns 	0.006345513	< 0.01%: Rare
ASV4395_MajorY1	nsSeed-MajorY1	ASV4395	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV4395_MajorY2	nsSeed-MajorY2	ASV4395	Seed	MajorY2	ns 	0	< 0.01%: Rare
ASV4396_BostonY1	nsSeed-BostonY1	ASV4396	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV4396_BostonY2	nsSeed-BostonY2	ASV4396	Seed	BostonY2	ns 	0.008460684	< 0.01%: Rare
ASV4396_MajorY1	nsSeed-MajorY1	ASV4396	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV4396_MajorY2	nsSeed-MajorY2	ASV4396	Seed	MajorY2	ns 	0	< 0.01%: Rare
ASV4397_BostonY1	nsSeed-BostonY1	ASV4397	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV4397_BostonY2	nsSeed-BostonY2	ASV4397	Seed	BostonY2	ns 	0.012608353	0.01<x<1%: Intermediate
ASV4397_MajorY1	nsSeed-MajorY1	ASV4397	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV4397_MajorY2	nsSeed-MajorY2	ASV4397	Seed	MajorY2	ns 	0	< 0.01%: Rare
ASV4398_BostonY1	nsSeed-BostonY1	ASV4398	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV4398_BostonY2	nsSeed-BostonY2	ASV4398	Seed	BostonY2	ns 	0.002382229	< 0.01%: Rare
ASV4398_MajorY1	nsSeed-MajorY1	ASV4398	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV4398_MajorY2	nsSeed-MajorY2	ASV4398	Seed	MajorY2	ns 	0.007123212	< 0.01%: Rare
ASV4399_BostonY1	nsSeed-BostonY1	ASV4399	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV4399_BostonY2	nsSeed-BostonY2	ASV4399	Seed	BostonY2	ns 	0.007095134	< 0.01%: Rare
ASV4399_MajorY1	nsSeed-MajorY1	ASV4399	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV4399_MajorY2	nsSeed-MajorY2	ASV4399	Seed	MajorY2	ns 	0	< 0.01%: Rare
ASV44_BostonY1	nsSeed-BostonY1	ASV44	Seed	BostonY1	ns 	1.997361467	> 1%: Dominant
ASV44_BostonY2	nsSeed-BostonY2	ASV44	Seed	BostonY2	ns 	0.015087448	0.01<x<1%: Intermediate
ASV44_MajorY1	nsSeed-MajorY1	ASV44	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV44_MajorY2	nsSeed-MajorY2	ASV44	Seed	MajorY2	ns 	0.777156474	0.01<x<1%: Intermediate
ASV440_BostonY1	nsSeed-BostonY1	ASV440	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV440_BostonY2	nsSeed-BostonY2	ASV440	Seed	BostonY2	ns 	0	< 0.01%: Rare
ASV440_MajorY1	nsSeed-MajorY1	ASV440	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV440_MajorY2	nsSeed-MajorY2	ASV440	Seed	MajorY2	ns 	0	< 0.01%: Rare
ASV4400_BostonY1	nsSeed-BostonY1	ASV4400	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV4400_BostonY2	nsSeed-BostonY2	ASV4400	Seed	BostonY2	ns 	0	< 0.01%: Rare
ASV4400_MajorY1	nsSeed-MajorY1	ASV4400	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV4400_MajorY2	nsSeed-MajorY2	ASV4400	Seed	MajorY2	ns 	0.008735532	< 0.01%: Rare
ASV4402_BostonY1	nsSeed-BostonY1	ASV4402	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV4402_BostonY2	nsSeed-BostonY2	ASV4402	Seed	BostonY2	ns 	0.011144648	0.01<x<1%: Intermediate
ASV4402_MajorY1	nsSeed-MajorY1	ASV4402	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV4402_MajorY2	nsSeed-MajorY2	ASV4402	Seed	MajorY2	ns 	0	< 0.01%: Rare
ASV4403_BostonY1	nsSeed-BostonY1	ASV4403	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV4403_BostonY2	nsSeed-BostonY2	ASV4403	Seed	BostonY2	ns 	0.008460684	< 0.01%: Rare
ASV4403_MajorY1	nsSeed-MajorY1	ASV4403	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV4403_MajorY2	nsSeed-MajorY2	ASV4403	Seed	MajorY2	ns 	0	< 0.01%: Rare
ASV4404_BostonY1	nsSeed-BostonY1	ASV4404	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV4404_BostonY2	nsSeed-BostonY2	ASV4404	Seed	BostonY2	ns 	0.008460684	< 0.01%: Rare
ASV4404_MajorY1	nsSeed-MajorY1	ASV4404	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV4404_MajorY2	nsSeed-MajorY2	ASV4404	Seed	MajorY2	ns 	0	< 0.01%: Rare
ASV4405_BostonY1	nsSeed-BostonY1	ASV4405	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV4405_BostonY2	nsSeed-BostonY2	ASV4405	Seed	BostonY2	ns 	0.012608353	0.01<x<1%: Intermediate
ASV4405_MajorY1	nsSeed-MajorY1	ASV4405	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV4405_MajorY2	nsSeed-MajorY2	ASV4405	Seed	MajorY2	ns 	0	< 0.01%: Rare
ASV4406_BostonY1	nsSeed-BostonY1	ASV4406	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV4406_BostonY2	nsSeed-BostonY2	ASV4406	Seed	BostonY2	ns 	0	< 0.01%: Rare
ASV4406_MajorY1	nsSeed-MajorY1	ASV4406	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV4406_MajorY2	nsSeed-MajorY2	ASV4406	Seed	MajorY2	ns 	0.00762922	< 0.01%: Rare
ASV4407_BostonY1	nsSeed-BostonY1	ASV4407	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV4407_BostonY2	nsSeed-BostonY2	ASV4407	Seed	BostonY2	ns 	0	< 0.01%: Rare
ASV4407_MajorY1	nsSeed-MajorY1	ASV4407	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV4407_MajorY2	nsSeed-MajorY2	ASV4407	Seed	MajorY2	ns 	0.00762922	< 0.01%: Rare
ASV4408_BostonY1	nsSeed-BostonY1	ASV4408	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV4408_BostonY2	nsSeed-BostonY2	ASV4408	Seed	BostonY2	ns 	0	< 0.01%: Rare
ASV4408_MajorY1	nsSeed-MajorY1	ASV4408	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV4408_MajorY2	nsSeed-MajorY2	ASV4408	Seed	MajorY2	ns 	0.008242183	< 0.01%: Rare
ASV4409_BostonY1	nsSeed-BostonY1	ASV4409	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV4409_BostonY2	nsSeed-BostonY2	ASV4409	Seed	BostonY2	ns 	0.012608353	0.01<x<1%: Intermediate
ASV4409_MajorY1	nsSeed-MajorY1	ASV4409	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV4409_MajorY2	nsSeed-MajorY2	ASV4409	Seed	MajorY2	ns 	0	< 0.01%: Rare
ASV441_BostonY1	nsSeed-BostonY1	ASV441	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV441_BostonY2	nsSeed-BostonY2	ASV441	Seed	BostonY2	ns 	0	< 0.01%: Rare
ASV441_MajorY1	nsSeed-MajorY1	ASV441	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV441_MajorY2	nsSeed-MajorY2	ASV441	Seed	MajorY2	ns 	0	< 0.01%: Rare
ASV4410_BostonY1	nsSeed-BostonY1	ASV4410	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV4410_BostonY2	nsSeed-BostonY2	ASV4410	Seed	BostonY2	ns 	0	< 0.01%: Rare
ASV4410_MajorY1	nsSeed-MajorY1	ASV4410	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV4410_MajorY2	nsSeed-MajorY2	ASV4410	Seed	MajorY2	ns 	0	< 0.01%: Rare
ASV4411_BostonY1	nsSeed-BostonY1	ASV4411	Seed	BostonY1	ns 	0	< 0.01%: Rare
ASV4411_BostonY2	nsSeed-BostonY2	ASV4411	Seed	BostonY2	ns 	0	< 0.01%: Rare
ASV4411_MajorY1	nsSeed-MajorY1	ASV4411	Seed	MajorY1	ns 	0	< 0.01%: Rare
ASV4411_MajorY2	nsSeed-MajorY2	ASV4411	Seed	MajorY2	ns 	0	< 0.01%: Rare
